Topic,Words,Frequency,Timestamp,Name
9,"registrar, registrado, afi, 216, 185",14,2015-01-01,9_registrar_afi_él_136
10,"silbido, inconveniente, conceder, anotar, muchacho",7,2015-01-01,10_haber_él_sr_referir
11,"trabajador, 20744, trabajo, injuriosa, empleo",18,2015-01-01,11_trabajo_trabajador_empleador_laboral
12,"guardavida, acuático, guardavidas, ambiente, gremial",3,2015-01-01,12_salud_discapacidad_paciente_pública
13,"concesión, trucha, precios, viceministro, machinea",3,2015-01-01,13_precio_dólares_italo_millón
14,"president, designado, desear, haer, férreo",4,2015-01-01,14_presiden_president_bue_sugerir
15,"julián, domínguez, doctor, 2015, febrero",4,2015-01-01,15_doctor_caride_hoz_ocupar
16,"abstener, afi, manuel, eric, calvet",8,2015-01-01,16_resulta_pala_afi_sin
17,"ferroviario, ferrocarril, transporte, tren, carga",79,2015-01-01,17_ferroviario_ruta_ferrocarril_transpor...
18,"previsional, optativo, malvinas, benefi, cio",4,2015-01-01,18_pensión_previsional_jubilado_jubilaci...
19,"nelly, elia, lagoria, jurar, renée",18,2015-01-01,19_jurar_jura_someter_sr
20,"manifestaciones, manifestación, nitivamente, urroz, ley",24,2015-01-01,20_manifestaciones_manifestación_barra_l...
22,"1547, combatient, inteligencia, excepcional, malvinas",9,2015-01-01,22_militar_fuerza_defensa_soldati
23,"guzmán, intendente, renovador, irregularidad, estafar",11,2015-01-01,23_político_democracia_partido_debate
24,"legislador, comienzo, asamblea, explicitado, regresar",8,2015-01-01,24_legislador_congreso_legislativo_parla...
26,"vicepresidencia, vicepresidenta, gioja, vicepresidente, interbloque",13,2015-01-01,26_vicepresidente_vicepresidencia_ocupar...
27,"areco, antonio, universidad, tecnicatura, universitario",4,2015-01-01,27_educación_escuela_monumento_aconsejar
28,"15, 14, 2015, 2311, 373",18,2015-01-01,28_2007_2010_2006_07
29,"1896, tesitura, resarcimiento, 1754, 1755",3,2015-01-01,29_1984_1985_diputados_véanse
30,"criancero, arbusto, atriplex, gramínea, presupuesto",2,2015-01-01,30_agropecuario_ganadería_productor_agri...
31,"agradeciéndole, solventado, nanciada, instrumentos, bancarios",2,2015-01-01,31_deudor_deuda_hipotecario_crédito
32,"evangelios, jurar, santos, dios, requerírsele",36,2015-01-01,32_evangelios_santos_dios_jurar
33,"extrajudicial, cobro, jurar, conter, glorioso",5,2015-01-01,33_justicialista_juez_justicia_bancada
34,"confron, sujetos, satisfecho, tutela, jurista",1,2015-01-01,34_matrimonio_divorcio_cónyuge_hijo
35,"15, 14, teatro, geoestacionario, audiovisuales",6,2015-01-01,35_teatral_radio_televisión_audiovisual
36,"memoria, morlachetti, jurar, lebbos, velázquez",8,2015-01-01,36_memoria_rendido_homenajes_rendir
37,"energía, renovable, energético, dólares, millón",4,2015-01-01,37_nuclear_energía_energético_gas
38,"cívica, radical, unión, 2266, voltear",12,2015-01-01,38_cívica_radical_unión_nombre
39,"voté, gana, votar, complejo, explicar",2,2015-01-01,39_votar_voté_votado_vota
40,"aclaro, verifi, can, interesar, afi",5,2015-01-01,40_leito_aparicio_alderete_leavy
41,"aéreo, navegación, servicio, eana, aviación",14,2015-01-01,41_aéreo_aerolíneas_argentinas_aeronave
42,"discúlpeme, disculpe, perdón, colaborir, procederer",6,2015-01-01,42_disculpe_disculpa_perdón_discúlpeme
44,"asignado, respeto, respetar, faltar, schimidt",9,2015-01-01,44_respeto_respetar_respetuoso_señores
45,"escuchar, oradora, imposible, guardar, ramona",9,2015-01-01,45_escuchar_oradora_escuchaber_escuchen
46,"aguardemos, alcanzarer, mociono, ingresen, ingresar",4,2015-01-01,46_momento_plazo_quórum_oportuno
48,"cablevisión, enervar, formalismo, revalorizar, comparecer",1,2015-01-01,48_suizo_suiza_italo_accionista
49,"asignación, universal, hijo, embarazo, uca",5,2015-01-01,49_aborto_mujer_embarazo_salud
50,"1069, tesitura, votarar, correspondierar, nitivamente",2,2015-01-01,50_decreto_648_alidez_derogar
51,"género, violencia, carol, transformarer, instituir",7,2015-01-01,51_mujer_violencia_01_género
52,"nitivamente, ley, aviso, defiir, antirreglamentario",14,2015-01-01,52_ley_aviso_roja_definitivamente
53,"pezoa, colaborador, secretario, negri, quince",2,2015-01-01,53_secretario_jefe_gabinete_secretaria
54,"micrófono, trabajadora, juego, caprichosamente, ciente",4,2015-01-01,54_micrófono_audio_sonido_receptor
55,"autoricir, nalmente, redactado, autor, gustar",2,2015-01-01,55_redacción_autor_copia_citación
58,"registrado, afi, , , ",19,2015-01-01,58_registrado_sarghini_carrió_grosso
59,"habiéndose, castellano, 210, levantado, taquígrafos",1,2015-01-01,59_taquígrafos_director_cuerpo_monasteri...
61,"renuncia, sel, vehemencia, presentado, reconsiderar",3,2015-01-01,61_renuncia_presentado_peticiones_renunc...
62,"alejamiento, extrañar, risas, lamentar, corto",1,2015-01-01,62_risas_humor_risa_reír
64,"garretón, ailén, plácidamente, analuz, requerírsele",4,2015-01-01,64_provincia_provincias_jura_requerírsel...
65,"pág, boletín, parrilli, 511, 509",3,2015-01-01,65_boletín_prescindir_enunciación_resuel...
66,"preopinante, acordar, , , ",1,2015-01-01,66_yasky_espert_acordar_allende
70,"pág, boletín, 1068, decreto, cigarrillo",2,2015-01-01,70_tabaco_cigarrillo_tabacalero_fumar
73,"registrado, solicitud, , , ",2,2015-01-01,73_casas_bue_considera_figueroa
74,"2271, turísticos, 454, bianciotto, rurales",1,2015-01-01,74_turismo_turístico_viaje_actividad
76,"compartir, comenzarer, mestre, gill, javkin",11,2015-01-01,76_compartir_pala_natalia_morán
77,"nalizar, , , , ",2,2015-01-01,77_giacomo_stolbizer_nalizar_pala
78,"reconsideración, amable, reconsiderar, cobos, apoyamos",1,2015-01-01,78_reconsideración_reconsiderar_formulo_...
80,"kyoto, emisión, protocolo, cclre, 1990",2,2015-01-01,80_bosque_nativo_ambiental_forestal
82,"compartir, veinte, treinta, asseff, inexorable",14,2015-01-01,82_treinta_veinte_segundo_quince
83,"1069, vea, pág, él, ",1,2015-01-01,83_vea_pág_otación_él
86,"estrofa, entonar, himno, pág, orquesta",13,2015-01-01,86_estrofa_entonar_himno_orquesta
87,"chubut, registrado, , , ",5,2015-01-01,87_chubut_pala_sidencia_monti
88,"deporte, deportivo, ente, directorio, física",15,2015-01-01,88_deportivo_antidopaje_deporte_fútbol
89,"desacostumbrado, nostalgia, nalizado, abuelo, tren",2,2015-01-01,89_recordar_italo_nalizado_olvidar
90,"suscripto, sugerir, intención, cambio, ",1,2015-01-01,90_cambio_juntos_cambiar_interbloque
91,"serio, tema, , , ",1,2015-01-01,91_tema_motivo_razón_lógica
93,"alzado, mano, afi, , ",1,2015-01-01,93_alzado_mano_levantar_afi
94,"nalizado, acerenza, lipovetzky, grosso, samanta",3,2015-01-01,94_lipovetzky_coli_nalizado_santillán
98,"bis, giro, garrido, , ",2,2015-01-01,98_vuelta_garrido_giro_carasso
99,"2015, inchausti, monzó, eugenio, emilio",6,2015-01-01,99_electoral_alianza_dni_candidato
100,"tapón, punta, , , ",1,2015-01-01,100_osuna_llancafilo_vásquez_punto
102,"solicitud, solicitarar, solicité, acompañamos, estipulado",5,2015-01-01,102_solicitud_peticiones_solicité_solici...
103,"agradecer, hágalo, pereira, amabilidad, bienvenido",8,2015-01-01,103_agradecer_apreciación_agradecimiento...
104,"paso, ayer, color, nalizar, aclaro",2,2015-01-01,104_mañana_ayer_acordar_desplacer
106,"247, 26396, trastorno, alimentario, 2014",3,2015-01-01,106_alimentario_alimento_programa_alimen...
107,"importar, acá, presentar, empresa, ",1,2015-01-01,107_italo_compañía_empresa_firma
108,"cientemente, apoyado, sufi, insufi, pronunciamiento",5,2015-01-01,108_cientemente_apoyado_sufi_juliano
110,"cuerpo, expidir, manifestaciones, reitero, presentado",4,2015-01-01,110_cuerpo_renumeración_corpacci_faculta...
116,"aciones, resolución, disidencias, observ, dictámen",3,2015-01-01,116_resolución_disidencias_aciones_obser...
117,"aclarado, proclamar, , , ",1,2015-01-01,117_suficientemente_apoyado_apoyar_consi...
118,"auditor, auditores, forlón, auditoría, doctor",8,2015-01-01,118_auditoría_auditor_forlón_designado
119,"comenzar, ronda, sturzenegger, quisiser, restar",7,2015-01-01,119_comenzar_individual_comienzo_empezar
120,"víctima, embajada, atentado, israel, compon",3,2015-01-01,120_the_israel_palestino_convention
122,"tercer, , , , ",1,2015-01-01,122_3º_5º_polini_1º
123,"vacuna, 7681001, 2684610, difícil, ninguneada",1,2015-01-01,123_vacuna_vacunación_covid_salud
124,"leer, correcto, urgencia, explicar, él",1,2015-01-01,124_leído_leer_afi_leeré
128,"otorgué, salir, volver, , ",3,2015-01-01,128_volver_nuevamente_otorgué_afi
129,"independiente, inteligencia, scal, codo, justicia",4,2015-01-01,129_terrorismo_terrorista_humanos_derech...
130,"llame, 1200000, cre, 50000, vivienda",1,2015-01-01,130_vivienda_alquiler_vendedor_locación
132,"negri, candidato, nombre, , ",1,2015-01-01,132_nombre_apellido_pila_corrección
134,"afi, , , , ",4,2015-01-01,134_afi_paulón_robson_copello
136,"doña, himno, electoral, pág, convocado",8,2015-01-01,136_doña_himno_electoral_abierto
139,"afi, , , , ",7,2015-01-01,139_afi___
143,"otaríamo, escúcheme, tenías, comprendí, molestir",2,2015-01-01,143_indicar_tienir_yo_pala
146,"plantee, , , , ",1,2015-01-01,146_flores_plantee_riutort_planteo
148,"indicación, acercar, suponer, ocasión, anterior",2,2015-01-01,148_caso_suponer_demandar_separado
149,"referir, él, , , ",1,2015-01-01,149_referir_él_refer_déjeme
150,"acceder, afi, , , ",1,2015-01-01,150_laspina_acceder_afi_lasbanca
151,"someter, , , , ",1,2015-01-01,151_autenticacer_archivar_formular_diari...
152,"perdiser, oportunidad, mitad, mecanismo, cambiar",1,2015-01-01,152_oportunidad_solicité_ocasión_aprovec...
153,"villalonga, golpista, aramburu, jura, derogar",2,2015-01-01,153_constitución_jura_requerírsele_esqui...
154,"unen, apoyar, cientemente, apoyado, ucr",2,2015-01-01,154_apoyo_apoyar_apoyamos_adelantar
156,"concuerdo, incluido, iniciativa, garrido, brevemente",3,2015-01-01,156_iniciativa_ambos_resulta_brevedad
158,"rendido, vertido, , , ",1,2015-01-01,158_estévez_rendido_vertido_milman
161,"cobos, , , , ",1,2015-01-01,161_marziotta_cobos_manes_gisela
162,"pronunciamiento, xiii, acompañamos, sánchez, dictámen",5,2015-01-01,162_pronunciamiento_pronuncie_acento_éli...
165,"trelew, 2014, 20744, masacre, paccagnini",2,2015-01-01,165_juicio_juez_doctor_actuación
170,"afi, , , , ",2,2015-01-01,170_pala_afi__
171,"ycf, , , , ",1,2015-01-01,171_ficación_afi_xiv_xix
173,"escuchar, , , , ",1,2015-01-01,173_escuchar_garay_reitero_escúchenme
174,"traslado, , , , ",3,2015-01-01,174_traslado_montoto_solicitud_trasladar
175,"provisional, elección, disposición, , ",1,2015-01-01,175_pedidos_mociones_informes_consulta
177,"acompañarer, radicalismo, iniciativa, , ",1,2015-01-01,177_radical_radicalismo_bancada_evolució...
180,"inconveniente, ficiente, caber, veri, rmativamente",3,2015-01-01,180_inconveniente_excusación_contrario_e...
181,"respetar, , , , ",1,2015-01-01,181_petri_respetar_petmite_calma
182,"realizar, , , , ",1,2015-01-01,182_pregunta_realizar_preguntar_raro
183,"eloy, pasini, ariel, osvaldo, requerírsele",1,2015-01-01,183_evangelios_santos_jura_dios
184,"requerírsele, guardar, proseguir, público, jura",10,2015-01-01,184_audiencia_guardar_público_requerírse...
186,"tema, , , , ",1,2015-01-01,186_pala_tema_hase_interesado
189,"taquigráfi, versión, constar, renuncia, amarillo",2,2015-01-01,189_versión_taquigráfico_taquigráfi_taqu...
-1,"2016, público, información, envase, trabajador",3034,2016-01-01,-1_él_provincia_caso_año
0,"argentina, trabajador, ciento, argentino, año",1054,2016-01-01,0_argentino_argentina_país_gobierno
1,"opc, presupuesto, cina, uvi, hacienda",58,2016-01-01,1_presupuesto_gasto_ciento_millón
2,"juárez, molina, buil, besada, conesa",230,2016-01-01,2_pastoriza_landau_abdala_silvestre
3,"debate, discusión, habilitar, reconsideración, temario",59,2016-01-01,3_debate_discusión_tema_debatir
4,"aprendizaje, cultad, dea, educación, niño",70,2016-01-01,4_educación_universidad_docente_educativ...
5,"2016, decreto, 275, 814, febrero",12,2016-01-01,5_energía_gas_combustible_combustibles
6,"arrepentido, penal, delito, código, gura",72,2016-01-01,6_penal_código_pena_delito
7,"afi, 147, 218, 144, 216",61,2016-01-01,7_afi_127_129_131
8,"impuesto, ingresos, sujeto, bene, públicos",34,2016-01-01,8_impuesto_ganancia_tributario_fiscal
9,"registrar, afi, 192, 227, él",72,2016-01-01,9_registrar_afi_él_136
10,"pedir, identifi, ver, felipe, hacer",18,2016-01-01,10_haber_él_sr_referir
11,"trabajador, laboral, trabajo, 241, colectivo",35,2016-01-01,11_trabajo_trabajador_empleador_laboral
12,"droga, químico, precursor, pedraza, narcotráfi",19,2016-01-01,12_salud_discapacidad_paciente_pública
13,"pagué, paguar, 9100, matrícula, 5100",8,2016-01-01,13_precio_dólares_italo_millón
14,"president, presidencial, obligatorio, debate, choreado",24,2016-01-01,14_presiden_president_bue_sugerir
15,"fayt, adheriremos, empíri, iluminado, agraviado",4,2016-01-01,15_doctor_caride_hoz_ocupar
16,"calcaterra, panama, papers, afi, vido",21,2016-01-01,16_resulta_pala_afi_sin
17,"fetap, automotor, transporte, empresarios, asetac",4,2016-01-01,17_ferroviario_ruta_ferrocarril_transpor...
18,"tarjeta, benefi, cio, débito, bene",25,2016-01-01,18_pensión_previsional_jubilado_jubilaci...
19,"bermejo, mórtem, sixto, pequeño, posnet",11,2016-01-01,19_jurar_jura_someter_sr
20,"manifestación, manifestaciones, 3293, manifestado, lejísimo",15,2016-01-01,20_manifestaciones_manifestación_barra_l...
21,"128, párrafo, diputados, , ",1,2016-01-01,21_diputados_5282_pala_pág
22,"medios, ciario, intercam, idente, 886",4,2016-01-01,22_militar_fuerza_defensa_soldati
23,"candidato, electoral, debate, reforma, elector",30,2016-01-01,23_político_democracia_partido_debate
24,"legislador, traicionar, litigiosidad, traicionen, pasillo",20,2016-01-01,24_legislador_congreso_legislativo_parla...
25,"lusquiños, sr, afi, monzó, aclaro",4,2016-01-01,25_sr_pala_concedo_álvaro
26,"gioja, vicepresidente, vicepresidencia, nominación, desempeñar",11,2016-01-01,26_vicepresidente_vicepresidencia_ocupar...
27,"2016, jardín, inicial, infante, obligatoriedad",19,2016-01-01,27_educación_escuela_monumento_aconsejar
28,"2016, 67, 16, 68, 071d",17,2016-01-01,28_2007_2010_2006_07
29,"bicentenario, interé, 1816, resolución, tesoro",1,2016-01-01,29_1984_1985_diputados_véanse
30,"bosque, tosanitario, agrotóxico, suelo, agropecuario",7,2016-01-01,30_agropecuario_ganadería_productor_agri...
31,"tarjeta, información, 25065, débito, crédito",22,2016-01-01,31_deudor_deuda_hipotecario_crédito
32,"cura, diócesis, gaucho, tovares, eclesiástico",6,2016-01-01,32_evangelios_santos_dios_jurar
33,"juez, arrepentido, homologar, justicialista, suprimir",17,2016-01-01,33_justicialista_juez_justicia_bancada
34,"casación, sex, 937, preexistencia, renumerar",4,2016-01-01,34_matrimonio_divorcio_cónyuge_hijo
35,"27078, radiodifusión, vínculo, televisión, 267",7,2016-01-01,35_teatral_radio_televisión_audiovisual
36,"memoria, rendido, rendir, brochero, homenajes",23,2016-01-01,36_memoria_rendido_homenajes_rendir
37,"majul, energía, planillita, tarifario, tarifazo",4,2016-01-01,37_nuclear_energía_energético_gas
38,"cambiemos, interbloque, culto, victoria, exteriores",4,2016-01-01,38_cívica_radical_unión_nombre
39,"votar, votarar, votaríamo, sugerir, donda",25,2016-01-01,39_votar_voté_votado_vota
40,"escueta, raffo, abstendrar, aclaro, érar",11,2016-01-01,40_leito_aparicio_alderete_leavy
41,"agn, auditoría, excusar, 234, auditar",2,2016-01-01,41_aéreo_aerolíneas_argentinas_aeronave
42,"disculpe, discúlpeme, disculpa, otorgué, perdón",22,2016-01-01,42_disculpe_disculpa_perdón_discúlpeme
43,"ministros, gabinete, jefe, pregunta, 399",15,2016-01-01,43_ministros_gabinete_jefe_ministro
44,"hablábar, cortarles, respeto, respetar, hipócritas",8,2016-01-01,44_respeto_respetar_respetuoso_señores
45,"escuchar, interrumpirte, peleaste, escuchamar, escúchenmar",16,2016-01-01,45_escuchar_oradora_escuchaber_escuchen
46,"restárselo, horas, momento, acabir, horario",17,2016-01-01,46_momento_plazo_quórum_oportuno
47,"2º, afi, castro, sr, ",4,2016-01-01,47_agost_carreño_2º_xii
48,"licenciar, barcelona, maestría, flacso, económicas",1,2016-01-01,48_suizo_suiza_italo_accionista
49,"aborto, shimon, peres, pyme, despenalización",7,2016-01-01,49_aborto_mujer_embarazo_salud
50,"25994, 267, saludamos, alidez, desdoblar",4,2016-01-01,50_decreto_648_alidez_derogar
51,"mujer, género, violencia, paridad, femenino",46,2016-01-01,51_mujer_violencia_01_género
52,"ley, nitivamente, aviso, defiir, afi",9,2016-01-01,52_ley_aviso_roja_definitivamente
53,"prosecretaria, habíar, ingrese, prosecretario, preparatorio",5,2016-01-01,53_secretario_jefe_gabinete_secretaria
54,"delay, acústica, problema, , ",1,2016-01-01,54_micrófono_audio_sonido_receptor
55,"conteo, chip, redacción, boleta, manual",21,2016-01-01,55_redacción_autor_copia_citación
56,"anoto, completar, restar, laspina, mantener",7,2016-01-01,56_continúir_finalizar_proseguir_continú...
57,"gobernabilidad, provincia, transición, remarcar, provincial",12,2016-01-01,57_provincia_provincial_jurisdicción_int...
58,"registrado, carrió, afi, registrir, daer",11,2016-01-01,58_registrado_sarghini_carrió_grosso
59,"taquígrafos, castellano, vea, solicitadas, levantado",11,2016-01-01,59_taquígrafos_director_cuerpo_monasteri...
61,"obrar, renuncia, presentado, , ",2,2016-01-01,61_renuncia_presentado_peticiones_renunc...
62,"risas, came, laspina, mereir, telebeam",10,2016-01-01,62_risas_humor_risa_reír
63,"educación, educativo, niño, obligatoriedad, inicial",6,2016-01-01,63_educación_educativo_universidad_docen...
64,"aristóbulo, encabezado, concejal, leer, dor",5,2016-01-01,64_provincia_provincias_jura_requerírsel...
65,"boletín, véansir, iniciado, interpretación, juicio",5,2016-01-01,65_boletín_prescindir_enunciación_resuel...
